ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,meanG,logStdG,meanC,logStdC
1,0,NaN,.27190054E-01,1052,5,Inf,-18019.210,-56.658979,-87711.676,451.98120
1,0,NaN,.0000000,1053,1,Inf,-22366.768,-213.78574,-143322.13,246.17716
1,0,NaN,.0000000,1054,1,Inf,-25212.873,-220.31578,-154664.73,137.43725
1,0,NaN,.0000000,1055,1,Inf,-29683.792,-177.88123,-159391.27,-145.14621
1,0,NaN,.0000000,1056,1,Inf,-32934.136,-257.06405,-196183.55,-179.45130
1,0,NaN,.0000000,1057,1,Inf,-25173.550,-255.19072,-89084.581,61.794285
1,0,NaN,.0000000,1058,1,Inf,-24850.072,-320.23074,-78397.105,-162.62374
1,0,NaN,.0000000,1059,1,Inf,-27904.912,-209.49660,-102706.27,396.38492
1,0,NaN,.0000000,1060,3,Inf,-31698.194,-185.31194,-90886.735,605.44521
1,0,NaN,.0000000,1061,1,Inf,-41384.030,-171.99172,-123041.68,551.42326
1,0,NaN,.0000000,1062,1,Inf,-44710.338,-159.18470,-45381.508,621.80329
1,0,NaN,.0000000,1063,1,Inf,-50760.398,-121.92081,-61631.815,482.83654
1,0,NaN,.12468860,1064,2,Inf,-61952.766,-47.281939,-96249.022,315.03522
1,0,NaN,.0000000,1065,2,Inf,-63026.973,-258.40612,-114680.92,107.55170
1,0,NaN,.0000000,1066,1,Inf,-63638.264,-57.639419,-205173.22,388.11836
1,0,NaN,.0000000,1067,1,Inf,-61778.197,-49.695988,-282472.50,253.33905
1,0,NaN,.0000000,1068,2,Inf,-56959.921,-105.68061,-231470.41,172.15905
1,0,NaN,.0000000,1069,3,Inf,-59677.215,3.1916893,-236460.25,246.65403
1,0,NaN,.0000000,1070,1,Inf,-63870.818,-34.553639,-301201.32,155.43978
1,0,NaN,.0000000,1071,1,Inf,-70341.480,-82.470632,-333237.16,-201.98665
1,0,NaN,.0000000,1072,1,Inf,-56540.451,-161.11782,-225298.77,169.53156
1,0,NaN,.0000000,1073,1,Inf,-62124.350,-183.94405,-285404.46,-334.84471
1,0,NaN,.0000000,1074,2,Inf,-67948.936,-187.55328,-343939.30,-663.11480
1,0,NaN,.14565899,1075,1,Inf,-67077.328,-172.55298,-284503.66,-546.02006
1,0,NaN,.0000000,1076,1,Inf,-63099.323,-137.15345,-245100.73,-519.30011
1,0,NaN,.0000000,1077,1,Inf,-48260.253,-228.97645,-173208.39,-12.912982
1,0,NaN,.0000000,1078,1,Inf,-53924.753,-195.25716,-150033.09,169.30272
1,0,NaN,.0000000,1079,1,Inf,-63578.492,-140.22103,-250703.91,389.64940
1,0,NaN,.0000000,1080,2,Inf,-55664.649,-122.59126,-78385.004,444.44796
1,0,NaN,.0000000,1081,1,Inf,-51050.311,-240.86394,-96897.652,-258.63981
1,0,NaN,.74609429E-01,1082,16,Inf,-42679.620,-327.79990,-86778.125,-693.70049
1,0,NaN,.0000000,1083,1,Inf,-44780.167,-172.78583,-108629.91,-327.10018
1,0,NaN,.0000000,1084,4,Inf,-52060.919,-52.659228,-181671.51,119.19861
1,0,NaN,.0000000,1085,1,Inf,-52578.781,-91.613221,-138918.76,-386.12489
1,0,NaN,.0000000,1086,1,Inf,-52497.210,-175.03244,-147277.86,-73.334493
1,0,NaN,.46778271E-01,1087,2,Inf,-35622.144,-147.17739,-107036.24,-387.90207
1,0,NaN,.0000000,1088,2,Inf,-42805.478,-189.73443,-147629.16,-29.835914
1,0,NaN,.0000000,1089,1,Inf,-37964.123,-68.557828,-127522.33,695.53669
1,0,NaN,.0000000,1090,2,Inf,-35641.735,-133.93411,-152233.26,365.25784
1,0,NaN,.0000000,1091,1,Inf,-26463.263,.50165519,-70686.369,284.23097
1,0,NaN,.0000000,1092,1,Inf,-14086.488,-190.42902,-105916.95,-10.489648
1,0,NaN,.0000000,1093,1,Inf,-17407.336,-227.78182,-128187.07,-44.215098
1,0,NaN,.0000000,1094,1,Inf,-15065.236,-328.87094,-129378.66,-414.67600
1,0,NaN,.0000000,1095,1,Inf,-2022.0373,-303.31920,-87559.532,-474.54568
1,0,NaN,.0000000,1096,1,Inf,-12950.080,-257.90641,-230597.33,-530.91619
1,0,NaN,.0000000,1097,2,Inf,-17744.486,-268.06408,-272271.77,99.720444
1,0,NaN,.0000000,1098,1,Inf,3888.3725,-269.88627,-172639.92,654.18623
1,0,NaN,.18875208E-01,1099,4,Inf,-17402.370,-315.60275,-353821.56,12.532624
1,0,NaN,.0000000,1100,1,Inf,-31508.018,-301.77666,-471324.76,-22.121497
1,0,NaN,.0000000,1101,1,Inf,-31943.186,-221.88301,-379142.57,-96.292586
1,0,NaN,.0000000,1102,4,Inf,-9680.9200,-337.73607,-291430.22,-382.17935
1,0,NaN,.0000000,1103,1,Inf,-14828.117,-292.17068,-301230.35,144.71590
1,0,NaN,.0000000,1104,1,Inf,1885.9925,-301.90092,-108434.49,106.06247
1,0,NaN,.0000000,1105,2,Inf,-6328.4509,-242.32541,-218827.36,472.92313
1,0,NaN,.0000000,1106,2,Inf,-10716.060,-329.39205,-267201.63,-197.89916
1,0,NaN,.34764818E-01,1107,8,Inf,-18009.691,-318.71810,-281609.54,472.79686
1,0,NaN,.0000000,1108,4,Inf,-19751.289,-196.20469,-160955.08,691.67674
1,0,NaN,.0000000,1109,2,Inf,-26912.068,-149.87550,-171850.49,682.04251
1,0,NaN,.0000000,1110,1,Inf,-29080.446,-27.311799,-249280.45,480.32785
1,0,NaN,.0000000,1111,2,Inf,-33148.016,-33.574409,-240672.71,458.99840
1,0,NaN,.19802222E-01,1112,3,Inf,-52975.895,-58.889024,-248109.11,227.20753
1,0,NaN,.0000000,1113,1,Inf,-62010.209,-170.05117,-328393.44,431.33971
1,0,NaN,.0000000,1114,2,Inf,-67681.220,-232.48514,-368742.18,148.51388
1,0,NaN,.0000000,1115,1,Inf,-74163.619,-311.27504,-555158.02,64.124336
1,0,NaN,.0000000,1116,1,Inf,-87759.241,-177.89619,-521537.74,-34.783986
1,0,NaN,.0000000,1117,1,Inf,-85636.092,-4.1069002,-565651.28,-101.04091
1,0,NaN,.0000000,1118,5,Inf,-81377.805,4.1381610,-584943.44,-481.06228
1,0,NaN,.0000000,1119,1,Inf,-91035.408,-133.72854,-550343.81,2.6977871
1,0,NaN,.75876181E-01,1120,2,Inf,-74789.631,-301.47309,-437009.38,-255.40401
1,0,NaN,.0000000,1121,2,Inf,-68326.076,-216.52213,-448194.64,367.31864
1,0,NaN,.0000000,1122,2,Inf,-79687.794,-219.12586,-427311.81,68.681517
1,0,NaN,.0000000,1123,1,Inf,-62459.637,-234.23579,-309660.01,453.38704
1,0,NaN,.0000000,1124,2,Inf,-52826.831,-163.85653,-263014.06,461.07204
1,0,NaN,.0000000,1125,1,Inf,-60894.881,-23.731970,-229279.13,535.42395
1,0,NaN,.0000000,1126,4,Inf,-64429.251,-30.536038,-198236.72,336.45492
1,0,NaN,.0000000,1127,1,Inf,-67763.743,-172.90333,-201695.99,-272.49140
1,0,NaN,.0000000,1128,2,Inf,-72148.391,-237.33579,-181417.41,617.46516
1,0,NaN,.51674514E-01,1129,1,Inf,-70913.260,-135.55368,-135408.16,629.43939
1,0,NaN,.0000000,1130,1,Inf,-81751.002,-102.07073,-322375.87,181.47415
1,0,NaN,.0000000,1131,1,Inf,-75858.720,-65.773394,-336044.77,-373.66658
1,0,NaN,.0000000,1132,2,Inf,-38492.595,-267.53118,-114639.39,26.802516
1,0,NaN,.0000000,1133,1,Inf,-48840.545,-196.68925,-213239.79,-105.66673
1,0,NaN,.0000000,1134,1,Inf,-71675.836,-94.237705,-344987.20,315.68009
1,0,NaN,.0000000,1135,3,Inf,-77637.774,-89.883526,-349328.34,-281.46545
1,0,NaN,.0000000,1136,3,Inf,-77570.557,-105.36563,-314748.95,-451.94995
1,0,NaN,.0000000,1137,1,Inf,-62409.242,-218.95160,-174459.11,-507.24600
1,0,NaN,.0000000,1138,1,Inf,-49755.849,-242.46323,-90960.916,102.16069
1,0,NaN,.38403101E-01,1139,2,Inf,-40764.721,-257.03852,-68835.943,-349.05321
1,0,NaN,.0000000,1140,1,Inf,-55584.873,-108.39212,-242854.13,-609.64211
1,0,NaN,.0000000,1141,1,Inf,-71615.187,-137.14829,-252570.25,65.645692
1,0,NaN,.0000000,1142,1,Inf,-64458.510,-152.35800,-173475.06,598.90668
1,0,NaN,.0000000,1143,2,Inf,-97546.354,-49.255853,-442845.69,442.23865
1,0,NaN,.0000000,1144,1,Inf,-98610.667,-.67571711,-512648.46,371.33659
1,0,NaN,.0000000,1145,3,Inf,-99916.668,-10.631208,-544313.56,-441.86202
1,0,NaN,.0000000,1146,1,Inf,-101425.56,-220.65359,-559609.94,35.425077
1,0,NaN,.0000000,1147,1,Inf,-105081.67,-322.41351,-540301.94,23.933200
1,0,NaN,.0000000,1148,2,Inf,-97453.420,-278.85311,-556078.33,151.59325
1,0,NaN,.60517070E-01,1149,3,Inf,-94008.864,-326.42168,-447596.72,439.00479
1,0,NaN,.0000000,1150,2,Inf,-123889.94,-316.26814,-546868.23,525.53886
1,0,NaN,.0000000,1151,1,Inf,-117675.55,-321.08166,-437433.60,458.32948
1,0,NaN,.0000000,1152,3,Inf,-97606.826,-273.16802,-311458.01,241.28978
1,0,NaN,.0000000,1153,1,Inf,-77122.635,-237.98589,-225073.77,485.05420
1,0,NaN,.0000000,1154,3,Inf,-91553.974,-198.83791,-335858.05,-54.402118
1,0,NaN,.0000000,1155,1,Inf,-134953.92,-204.09365,-467189.17,-387.07366
1,0,NaN,.0000000,1156,1,Inf,-137903.16,-161.98901,-459432.12,-265.11361
1,0,NaN,.0000000,1157,1,Inf,-128943.42,-196.75912,-322893.65,-349.78450
1,0,NaN,.83711155E-01,1158,3,Inf,-115371.13,-301.61729,-239139.24,-370.45475
1,0,NaN,.0000000,1159,2,Inf,-90716.463,-317.43419,-132892.45,-329.31705
1,0,NaN,.0000000,1160,2,Inf,-136661.17,-271.56151,-315904.38,-173.85591
1,0,NaN,.0000000,1161,1,Inf,-136410.41,-337.07082,-236602.46,106.40256
1,0,NaN,.0000000,1162,1,Inf,-161223.16,-292.73283,-246723.98,112.62121
1,0,NaN,.0000000,1163,4,Inf,-140049.59,-315.35950,-114431.51,537.37990
1,0,NaN,.0000000,1164,5,Inf,-148573.92,-199.62635,-196788.10,614.93010
1,0,NaN,.13695273,1165,1,Inf,-146501.04,-165.64705,-191463.21,544.38454
1,0,NaN,.0000000,1166,3,Inf,-157167.38,-165.10253,-272742.82,216.52088
1,0,NaN,.0000000,1167,1,Inf,-165580.43,-46.030434,-277940.81,-75.805111
1,0,NaN,.0000000,1168,1,Inf,-201601.70,-54.507858,-292566.47,246.38966
1,0,NaN,.0000000,1169,2,Inf,-167749.39,-117.99459,-102944.27,202.26455
1,0,NaN,.0000000,1170,2,Inf,-166282.47,8.2677404,-55257.410,635.75452
1,0,NaN,.0000000,1171,3,Inf,-163631.03,-75.670052,-27112.246,446.59076
1,0,NaN,.0000000,1172,1,Inf,-138641.70,-127.03065,103810.29,573.81099
1,0,NaN,.0000000,1173,1,Inf,-186173.85,-94.632795,14038.674,550.98513
1,0,NaN,.14196820,1174,5,Inf,-139345.36,-64.522443,236882.63,677.16117
1,0,NaN,.0000000,1175,1,Inf,-112707.14,-142.73122,292051.00,693.09674
1,0,NaN,.0000000,1176,5,Inf,-119262.82,-243.26590,300837.42,661.20663
1,0,NaN,.0000000,1177,3,Inf,-142387.00,-268.39622,212951.60,682.45558
1,0,NaN,.0000000,1178,3,Inf,-135522.48,-189.89353,258488.42,303.75159
1,0,NaN,.11106902,1179,1,Inf,-102336.69,-239.43689,150115.69,192.41703
1,0,NaN,.0000000,1180,1,Inf,-144764.15,-152.68193,209127.87,469.54701
1,0,NaN,.0000000,1181,5,Inf,-157756.90,-83.607058,-59107.354,435.38214
1,0,NaN,.0000000,1182,2,Inf,-128633.35,-293.13339,63527.142,184.12291
1,0,NaN,.0000000,1183,5,Inf,-123477.88,-322.81231,-81126.322,328.45633
1,0,NaN,.0000000,1184,1,Inf,-173230.97,-282.33018,-220849.69,122.79676
1,0,NaN,.49638330E-01,1185,4,Inf,-161247.71,-310.07124,-144100.03,462.37929
1,0,NaN,.0000000,1186,1,Inf,-131822.41,-219.17800,-167705.68,112.71108
1,0,NaN,.0000000,1187,1,Inf,-120809.71,-77.347363,-147862.91,67.191950
1,0,NaN,.0000000,1188,1,Inf,-119004.75,-167.37192,-244426.67,283.09413
1,0,NaN,.0000000,1189,1,Inf,-84916.438,-232.77878,-366828.57,-310.69285
1,0,NaN,.0000000,1190,3,Inf,-71245.020,-155.03112,-497880.80,-436.46832
1,0,NaN,.0000000,1191,1,Inf,-63707.965,-197.64388,-561449.37,-503.96607
1,0,NaN,.0000000,1192,1,Inf,-95496.101,-253.49897,-676300.02,317.92835
1,0,NaN,.0000000,1193,1,Inf,-66143.740,-128.06819,-491828.40,352.29934
1,0,NaN,.23419531E-01,1194,4,Inf,-17140.897,-24.496811,-347439.47,659.33876
1,0,NaN,.0000000,1195,1,Inf,-11256.711,-175.85953,-352382.25,-41.794895
1,0,NaN,.0000000,1196,1,Inf,-40475.106,-163.70787,-486050.03,-364.43939
1,0,NaN,.0000000,1197,3,Inf,1437.3100,-46.765002,-431429.66,-554.90687
1,0,NaN,.0000000,1198,1,Inf,-30555.202,-149.45495,-450087.81,-235.05032
1,0,NaN,.0000000,1199,1,Inf,-5800.9857,-201.89137,-404145.79,-366.55490
1,0,NaN,.0000000,1200,1,Inf,38521.376,-155.40310,-189532.60,-123.16056
1,0,NaN,.0000000,1201,2,Inf,94732.586,-301.47576,-194814.29,-286.28018
1,0,NaN,.0000000,1202,1,Inf,106818.30,-180.73826,-216188.72,-188.97223
1,0,NaN,.0000000,1203,1,Inf,130709.37,-72.992423,-205701.74,-276.43667
1,0,NaN,.0000000,1204,1,Inf,94092.219,-121.06637,-439371.98,-466.75026
1,0,NaN,.0000000,1205,1,Inf,109809.04,-112.05548,-480640.83,-341.27939
1,0,NaN,.0000000,1206,1,Inf,109350.05,-43.658831,-520071.81,-669.38930
1,0,NaN,.40816034E-01,1207,4,Inf,83667.574,-158.86941,-511862.69,-736.89950
1,0,NaN,.0000000,1208,1,Inf,131360.97,-286.61240,-188785.64,-490.63309
1,0,NaN,.0000000,1209,1,Inf,84493.938,-162.48719,-189840.19,-708.17901
1,0,NaN,.0000000,1210,2,Inf,96212.799,-112.72669,-115505.51,-412.92861
1,0,NaN,.0000000,1211,4,Inf,124992.65,-24.362740,-27060.706,-516.26673
1,0,NaN,.0000000,1212,2,Inf,84366.906,-74.277289,48934.204,111.94408
1,0,NaN,.0000000,1213,1,Inf,78232.736,-73.564056,-14632.645,-155.42454
1,0,NaN,.0000000,1214,1,Inf,104799.85,-74.900901,156538.81,11.478509
1,0,NaN,.30710572E-01,1215,1,Inf,71195.904,-13.097822,100646.46,85.109027
1,0,NaN,.0000000,1216,1,Inf,123796.28,-38.093215,152409.21,443.65415
1,0,NaN,.0000000,1217,6,Inf,125972.45,-168.69699,-558.83298,-545.43945
1,0,NaN,.0000000,1218,2,Inf,137568.79,-135.93151,81216.343,-436.01029
1,0,NaN,.0000000,1219,1,Inf,73523.641,-62.131353,-41797.256,-470.96260
1,0,NaN,.0000000,1220,1,Inf,96145.529,2.5427743,-161597.56,-536.90122
1,0,NaN,.0000000,1221,2,Inf,131463.54,-97.496227,-20117.472,-522.77032
1,0,NaN,.0000000,1222,2,Inf,138056.13,-215.53116,-120178.02,-703.45368
1,0,NaN,.30589111E-01,1223,3,Inf,121191.33,-248.11050,-299701.81,-386.80144
1,0,NaN,.0000000,1224,2,Inf,65388.625,-219.56823,-279667.84,173.98569
1,0,NaN,.0000000,1225,2,Inf,106558.53,-193.49986,-191808.67,228.67227
1,0,NaN,.0000000,1226,1,Inf,101699.67,-250.20946,-161841.47,265.74923
1,0,NaN,.0000000,1227,4,Inf,48751.824,-14.425040,-230392.89,405.86125
1,0,NaN,.0000000,1228,2,Inf,14572.840,-102.41120,-409178.36,261.88524
1,0,NaN,.30011375E-01,1229,6,Inf,35292.688,-83.403239,-674047.88,-314.15844
1,0,NaN,.0000000,1230,2,Inf,4337.7539,5.5446460,-907437.62,-491.50854
1,0,NaN,.0000000,1231,1,Inf,-53799.176,-35.921989,-851481.18,-356.11983
1,0,NaN,.0000000,1232,3,Inf,-41419.460,-69.716109,-914091.13,-626.12083
1,0,NaN,.0000000,1233,5,Inf,-3042.9044,-85.840575,-791737.41,-603.78573
1,0,NaN,.65882520E-01,1234,2,Inf,-10255.513,-44.508027,-897306.43,-680.30192
1,0,NaN,.0000000,1235,1,Inf,-5937.8437,-93.034688,-811306.75,-137.93627
1,0,NaN,.0000000,1236,1,Inf,-14239.823,-44.287270,-798717.82,406.53941
1,0,NaN,.0000000,1237,3,Inf,-38309.203,-176.47631,-887093.22,392.86848
1,0,NaN,.0000000,1238,1,Inf,-55786.393,-14.416488,-998000.65,395.59617
1,0,NaN,.0000000,1239,1,Inf,-35173.456,-121.08344,-981927.21,398.54265
1,0,NaN,.0000000,1240,2,Inf,-44781.720,-20.407106,-895130.46,594.71104
1,0,NaN,.0000000,1241,1,Inf,-122707.92,-19.836127,-888014.53,658.28952
1,0,NaN,.0000000,1242,3,Inf,-208159.96,3.9631865,-1118467.2,391.88657
1,0,NaN,.0000000,1243,2,Inf,-184261.23,-6.5307448,-848546.38,584.06786
1,0,NaN,.72896352E-01,1244,1,Inf,-195346.50,-52.821180,-1160045.8,200.13677
1,0,NaN,.0000000,1245,2,Inf,-120650.09,-34.482992,-1028938.9,-211.74575
1,0,NaN,.0000000,1246,1,Inf,-86434.708,-181.59463,-990119.08,-223.66909
1,0,NaN,.0000000,1247,1,Inf,-112579.42,-30.172174,-1470429.4,-720.93544
1,0,NaN,.0000000,1248,1,Inf,-150601.59,-41.010957,-1717966.6,-536.07948
1,0,NaN,.0000000,1249,2,Inf,-141807.07,-126.99897,-1751855.5,202.99118
1,0,NaN,.0000000,1250,1,Inf,-90980.037,-195.04288,-1718529.5,255.91221
1,0,NaN,.0000000,1251,2,Inf,-57764.022,-173.29879,-1712818.6,-72.372616
1,0,NaN,.0000000,1252,1,Inf,-17123.612,-180.75272,-1698039.2,-554.45414
1,0,NaN,.0000000,1253,1,Inf,-35438.554,-108.93488,-1912951.1,-200.24314
1,0,NaN,.0000000,1254,2,Inf,-39282.546,-116.64378,-1940904.7,-230.48479
1,0,NaN,.13801813,1255,3,Inf,-64067.846,-321.74261,-1760519.5,214.04557
1,0,NaN,.0000000,1256,1,Inf,-28911.544,-332.53012,-1357012.6,75.757098
1,0,NaN,.0000000,1257,1,Inf,874.68295,-201.71655,-1274189.9,379.97065
1,0,NaN,.0000000,1258,1,Inf,53473.831,-305.99828,-1306418.9,66.031265
1,0,NaN,.0000000,1259,1,Inf,37092.227,-279.11039,-1370070.1,137.63264
1,0,NaN,.0000000,1260,2,Inf,49925.717,-286.49179,-1478069.6,58.787250
1,0,NaN,.0000000,1261,1,Inf,95334.838,-295.88719,-1545048.6,-19.221639
1,0,NaN,.0000000,1262,1,Inf,97215.225,-298.11043,-1606762.8,-94.673359
1,0,NaN,.0000000,1263,1,Inf,49938.956,-242.27117,-1700927.5,-741.22297
1,0,NaN,.0000000,1264,1,Inf,55461.744,-155.33622,-1474107.3,-699.61999
1,0,NaN,.0000000,1265,2,Inf,30314.910,-20.051052,-1400586.2,-592.74784
1,0,NaN,.0000000,1266,2,Inf,17272.687,-129.20689,-1382772.3,-230.97453
1,0,NaN,.86920382E-01,1267,1,Inf,57525.727,-186.58536,-1024349.5,24.462221
1,0,NaN,.0000000,1268,1,Inf,78937.405,-196.84719,-1313119.2,141.97656
1,0,NaN,.0000000,1269,1,Inf,104167.68,-164.83590,-1624171.4,-123.69366
1,0,NaN,.0000000,1270,3,Inf,137961.01,-272.28493,-1464558.6,326.20060
1,0,NaN,.0000000,1271,5,Inf,76191.293,-337.88890,-1629663.3,-482.04579
1,0,NaN,.0000000,1272,3,Inf,57028.025,-337.44066,-1509296.5,161.46780
1,0,NaN,.81909127E-01,1273,3,Inf,115046.44,-194.14604,-1085660.9,202.09011
1,0,NaN,.0000000,1274,2,Inf,70943.990,-145.17006,-1261545.7,624.38422
1,0,NaN,.0000000,1275,1,Inf,81838.751,-151.14326,-1693276.5,-274.28335
1,0,NaN,.0000000,1276,3,Inf,-22021.346,.42511105,-2167245.4,-76.637011
1,0,NaN,.0000000,1277,5,Inf,-28052.511,-156.75890,-2250514.6,704.27660
1,0,NaN,.0000000,1278,2,Inf,-67662.879,-333.82402,-2195980.8,566.76917
1,0,NaN,.0000000,1279,2,Inf,-78922.552,-333.62581,-2478271.6,274.52633
1,0,NaN,.93134533E-01,1280,1,Inf,-54931.238,-275.35569,-2605995.2,-141.53571
1,0,NaN,.0000000,1281,1,Inf,-76867.282,-221.22466,-2971488.2,83.983451
1,0,NaN,.0000000,1282,1,Inf,-125609.93,-142.18560,-2457381.7,200.17557
1,0,NaN,.0000000,1283,1,Inf,-148317.36,-242.18879,-2647988.8,-205.01128
1,0,NaN,.0000000,1284,2,Inf,-200145.74,-213.71015,-3086919.6,175.76582
1,0,NaN,.0000000,1285,1,Inf,-241911.53,-243.52333,-3224579.9,403.95723
1,0,NaN,.0000000,1286,1,Inf,-237600.82,-204.03614,-2913114.7,76.550375
1,0,NaN,.0000000,1287,2,Inf,-234855.50,-310.22287,-2266698.1,461.64896
1,0,NaN,.0000000,1288,1,Inf,-106999.51,-270.80469,-1691114.9,435.47417
1,0,NaN,.0000000,1289,1,Inf,-77298.981,-306.69012,-1427765.5,-572.84119
1,0,NaN,.0000000,1290,3,Inf,-134714.65,-60.211908,-1796893.5,-642.47934
1,0,NaN,.0000000,1291,1,Inf,-119920.72,-127.76505,-1616521.2,-140.18224
1,0,NaN,.87413487E-01,1292,1,Inf,-102400.66,-54.482196,-1646590.3,-263.93928
1,0,NaN,.0000000,1293,1,Inf,-181132.25,-28.013572,-1860894.9,-484.21743
1,0,NaN,.0000000,1294,1,Inf,-147470.20,-82.637725,-1990923.7,-644.51914
1,0,NaN,.0000000,1295,1,Inf,-62548.101,-255.87163,-1488563.6,-626.81503
1,0,NaN,.0000000,1296,1,Inf,-93307.049,-213.38781,-1779298.7,-393.44316
1,0,NaN,.0000000,1297,1,Inf,-70730.756,-293.77170,-1462275.3,-231.60658
1,0,NaN,.0000000,1298,2,Inf,-87675.627,-122.10791,-1593603.4,-343.24255
1,0,NaN,.0000000,1299,2,Inf,-93064.527,-112.10339,-1864655.1,245.76651
1,0,NaN,.0000000,1300,2,Inf,-37410.977,-83.653049,-1939149.1,545.33089
1,0,NaN,.0000000,1301,3,Inf,-76290.780,-300.76104,-1959027.1,493.69580
1,0,NaN,.0000000,1302,1,Inf,-111509.58,-155.77512,-2239133.4,343.96229
1,0,NaN,.36785542E-01,1303,1,Inf,-104006.41,-189.64010,-2504390.9,640.89284
1,0,NaN,.0000000,1304,1,Inf,-86701.498,-188.80335,-2473727.0,556.16193
1,0,NaN,.0000000,1305,1,Inf,-12958.034,-188.20905,-2843571.9,220.36747
1,0,NaN,.0000000,1306,2,Inf,-13546.982,-194.67281,-2409784.8,410.33014
1,0,NaN,.0000000,1307,1,Inf,-68687.783,-307.87265,-2822037.8,-284.53516
1,0,NaN,.0000000,1308,2,Inf,-17100.209,-331.35357,-2820854.0,-331.31629
1,0,NaN,.0000000,1309,3,Inf,94125.483,-315.92113,-2729230.2,-596.04759
1,0,NaN,.0000000,1310,1,Inf,85764.103,-337.17765,-2620636.6,-636.71146
1,0,NaN,.0000000,1311,1,Inf,161152.57,-277.13594,-2796838.1,-648.60481
1,0,NaN,.0000000,1312,3,Inf,197824.92,-309.65214,-3045370.0,-499.47412
1,0,NaN,.91941526E-01,1313,1,Inf,130897.39,-319.98849,-3360827.2,-478.01841
1,0,NaN,.0000000,1314,1,Inf,137474.43,-296.44200,-3257110.9,-645.48144
1,0,NaN,.0000000,1315,1,Inf,135942.28,-326.67968,-2628116.8,366.68511
1,0,NaN,.0000000,1316,1,Inf,177625.46,-277.57646,-2790101.3,-161.12431
1,0,NaN,.0000000,1317,1,Inf,201935.71,-252.98964,-3208672.7,-220.33907
1,0,NaN,.0000000,1318,1,Inf,169072.05,-270.88800,-2969241.8,-221.12808
1,0,NaN,.0000000,1319,1,Inf,160072.08,-181.16232,-3360259.6,-120.91801
1,0,NaN,.0000000,1320,2,Inf,141206.60,-69.242524,-3295183.1,346.34151
1,0,NaN,.0000000,1321,1,Inf,165957.75,-153.12415,-2957237.8,187.03550
1,0,NaN,.0000000,1322,1,Inf,196785.56,-186.62711,-2669215.9,-68.843121
1,0,NaN,.0000000,1323,1,Inf,171401.01,-210.05558,-2318126.0,-5.6933528
1,0,NaN,.0000000,1324,3,Inf,190096.65,-270.28679,-2230378.3,-28.157054
1,0,NaN,.88367202E-01,1325,2,Inf,199411.25,-168.40573,-2268820.1,496.50736
1,0,NaN,.0000000,1326,1,Inf,235489.91,-168.16228,-2257128.8,-258.62793
1,0,NaN,.0000000,1327,1,Inf,303915.03,-187.33948,-2438528.7,-505.70403
1,0,NaN,.0000000,1328,1,Inf,271424.10,-139.56477,-2959235.5,-288.97747
1,0,NaN,.0000000,1329,1,Inf,253084.08,-73.455680,-3178872.8,-448.44358
1,0,NaN,.0000000,1330,1,Inf,236222.89,-96.681506,-3125732.3,-390.06514
1,0,NaN,.0000000,1331,2,Inf,252172.11,-147.39021,-3612554.7,-250.71594
1,0,NaN,.0000000,1332,1,Inf,219012.69,-26.296201,-3437676.7,-200.50817
1,0,NaN,.0000000,1333,2,Inf,211290.49,-194.04010,-3962276.7,-665.36169
1,0,NaN,.0000000,1334,5,Inf,187094.52,5.3944905,-4505577.1,-701.30919
1,0,NaN,.10466285,1335,2,Inf,121591.02,-23.452906,-4207329.1,152.81034
1,0,NaN,.0000000,1336,1,Inf,115935.83,-31.846275,-4873506.3,266.39673
1,0,NaN,.0000000,1337,2,Inf,133626.32,-39.040514,-5234602.8,368.92255
1,0,NaN,.0000000,1338,1,Inf,192630.44,-229.20822,-5587510.8,-61.275794
1,0,NaN,.0000000,1339,1,Inf,155062.92,-308.54341,-3771061.3,82.052364
1,0,NaN,.0000000,1340,1,Inf,127583.64,-320.80625,-4607098.4,599.54213
1,0,NaN,.0000000,1341,1,Inf,244186.01,-221.34640,-5613356.7,363.29950
1,0,NaN,.0000000,1342,1,Inf,220454.80,-76.476733,-5654339.0,461.71991
1,0,NaN,.0000000,1343,1,Inf,236517.85,-25.974735,-6328219.4,53.575123
1,0,NaN,.0000000,1344,4,Inf,183939.02,-83.140449,-6272329.2,-569.07958
1,0,NaN,.12056822,1345,3,Inf,231293.98,-38.348974,-6083875.4,25.719777
1,0,NaN,.0000000,1346,4,Inf,221608.04,-53.064951,-6498946.9,-499.66216
1,0,NaN,.0000000,1347,1,Inf,198706.68,-236.39464,-5668742.5,-261.60448
1,0,NaN,.0000000,1348,1,Inf,256147.85,-132.91940,-5254728.4,-189.42147
1,0,NaN,.0000000,1349,2,Inf,270289.14,-184.63310,-5571823.8,-18.253436
1,0,NaN,.90505040E-01,1350,8,Inf,278943.86,-77.211855,-5310820.8,690.69254
1,0,NaN,.0000000,1351,4,Inf,272502.15,-13.850615,-6019857.9,518.24845
1,0,NaN,.0000000,1352,7,Inf,273196.63,-4.0618545,-5863468.6,641.35417
1,0,NaN,.0000000,1353,1,Inf,205967.96,-152.46035,-5683600.4,661.05373
1,0,NaN,.71518033E-01,1354,3,Inf,185209.34,-151.50990,-5771901.7,527.70356
1,0,NaN,.0000000,1355,1,Inf,225964.87,8.0190961,-5174985.9,645.38195
