year, anomaly
1.885923076923076906e+03, -1.300000000000000044e-01
1.886076923076923094e+03, -1.290999999999999925e+00
1.886153846153846189e+03, -1.463999999999999968e+00
1.886230769230769283e+03, -1.076000000000000068e+00
1.886307692307692378e+03, -6.149999999999999911e-01
1.886384615384615472e+03, -6.119999999999999885e-01
1.886461538461538566e+03, -7.219999999999999751e-01
1.886538461538461434e+03, -1.360000000000000098e-01
1.886615384615384528e+03, -5.080000000000000071e-01
1.886692307692307622e+03, -5.030000000000000027e-01
1.886769230769230717e+03, -8.770000000000000018e-01
1.886846153846153811e+03, -9.899999999999999911e-01
1.886923076923076906e+03, -4.540000000000000147e-01
1.887076923076923094e+03, -1.921000000000000041e+00
1.887153846153846189e+03, -1.195000000000000062e+00
1.887230769230769283e+03, -8.599999999999999867e-01
1.887307692307692378e+03, -7.570000000000000062e-01
1.887384615384615472e+03, -4.229999999999999871e-01
1.887461538461538566e+03, -5.520000000000000462e-01
1.887538461538461434e+03, -2.770000000000000240e-01
1.887615384615384528e+03, -7.199999999999999734e-01
1.887692307692307622e+03, -4.119999999999999774e-01
1.887769230769230717e+03, -7.339999999999999858e-01
1.887846153846153811e+03, -6.300000000000000044e-01
1.887923076923076906e+03, -9.449999999999999512e-01
1.888076923076923094e+03, -9.360000000000000542e-01
1.888153846153846189e+03, -1.225000000000000089e+00
1.888230769230769283e+03, -1.030999999999999917e+00
1.888307692307692378e+03, -6.600000000000000311e-01
1.888384615384615472e+03, -7.640000000000000124e-01
1.888461538461538566e+03, -6.229999999999999982e-01
1.888538461538461434e+03, -1.250000000000000000e-01
1.888615384615384528e+03, -3.729999999999999982e-01
1.888692307692307622e+03, -4.249999999999999889e-01
1.888769230769230717e+03, -2.620000000000000107e-01
1.888846153846153811e+03, -4.169999999999999818e-01
1.888923076923076906e+03, -6.420000000000000151e-01
1.889076923076923094e+03, -1.014000000000000012e+00
1.889153846153846189e+03, 1.529999999999999971e-01
1.889230769230769283e+03, -3.200000000000000067e-02
1.889307692307692378e+03, 6.199999999999999956e-02
1.889384615384615472e+03, -1.590000000000000024e-01
1.889461538461538566e+03, -2.349999999999999867e-01
1.889538461538461434e+03, -1.580000000000000016e-01
1.889615384615384528e+03, -3.880000000000000115e-01
1.889692307692307622e+03, -6.320000000000000062e-01
1.889769230769230717e+03, -6.650000000000000355e-01
1.889846153846153811e+03, -1.161000000000000032e+00
1.889923076923076906e+03, -7.740000000000000213e-01
1.890076923076923094e+03, -1.028000000000000025e+00
1.890153846153846189e+03, -9.110000000000000320e-01
1.890230769230769283e+03, -1.098000000000000087e+00
1.890307692307692378e+03, -7.920000000000000373e-01
1.890384615384615472e+03, -9.320000000000000506e-01
1.890461538461538566e+03, -6.380000000000000115e-01
1.890538461538461434e+03, -3.019999999999999907e-01
1.890615384615384528e+03, -5.919999999999999707e-01
1.890692307692307622e+03, -6.099999999999999867e-01
1.890769230769230717e+03, -2.550000000000000044e-01
1.890846153846153811e+03, -1.006999999999999895e+00
1.890923076923076906e+03, -8.239999999999999547e-01
1.891076923076923094e+03, -1.024999999999999911e+00
1.891153846153846189e+03, -1.370999999999999996e+00
1.891230769230769283e+03, -5.320000000000000284e-01
1.891307692307692378e+03, -8.599999999999999867e-01
1.891384615384615472e+03, -5.639999999999999458e-01
1.891461538461538566e+03, -6.380000000000000115e-01
1.891538461538461434e+03, -4.759999999999999787e-01
1.891615384615384528e+03, -4.400000000000000022e-01
1.891692307692307622e+03, -3.639999999999999902e-01
1.891769230769230717e+03, -7.099999999999999645e-01
1.891846153846153811e+03, -1.070999999999999952e+00
1.891923076923076906e+03, -2.079999999999999905e-01
1.892076923076923094e+03, -7.900000000000000355e-01
1.892153846153846189e+03, -4.359999999999999987e-01
1.892230769230769283e+03, -9.499999999999999556e-01
1.892307692307692378e+03, -9.389999999999999458e-01
1.892384615384615472e+03, -7.540000000000000036e-01
1.892461538461538566e+03, -2.290000000000000091e-01
1.892538461538461434e+03, -4.570000000000000173e-01
1.892615384615384528e+03, -4.339999999999999969e-01
1.892692307692307622e+03, -3.360000000000000209e-01
1.892769230769230717e+03, -1.419999999999999873e-01
1.892846153846153811e+03, -1.274000000000000021e+00
1.892923076923076906e+03, -8.639999999999999902e-01
1.893076923076923094e+03, -2.217000000000000082e+00
1.893153846153846189e+03, -1.604000000000000092e+00
1.893230769230769283e+03, -3.509999999999999787e-01
1.893307692307692378e+03, -4.949999999999999956e-01
1.893384615384615472e+03, -6.199999999999999956e-01
1.893461538461538566e+03, -4.530000000000000138e-01
1.893538461538461434e+03, -4.800000000000000100e-02
1.893615384615384528e+03, -4.199999999999999845e-01
1.893692307692307622e+03, -3.310000000000000164e-01
1.893769230769230717e+03, -2.810000000000000275e-01
1.893846153846153811e+03, -2.790000000000000258e-01
1.893923076923076906e+03, -6.430000000000000160e-01
1.894076923076923094e+03, -1.056000000000000050e+00
1.894153846153846189e+03, -3.340000000000000191e-01
1.894230769230769283e+03, -1.940000000000000058e-01
1.894307692307692378e+03, -8.509999999999999787e-01
1.894384615384615472e+03, -4.209999999999999853e-01
1.894461538461538566e+03, -6.670000000000000373e-01
1.894538461538461434e+03, -3.509999999999999787e-01
1.894615384615384528e+03, -3.910000000000000142e-01
1.894692307692307622e+03, -5.050000000000000044e-01
1.894769230769230717e+03, -3.049999999999999933e-01
1.894846153846153811e+03, -6.979999999999999538e-01
1.894923076923076906e+03, -6.610000000000000320e-01
1.895076923076923094e+03, -1.433000000000000052e+00
1.895153846153846189e+03, -1.237999999999999989e+00
1.895230769230769283e+03, -6.450000000000000178e-01
1.895307692307692378e+03, -2.690000000000000169e-01
1.895384615384615472e+03, -4.909999999999999920e-01
1.895461538461538566e+03, -4.530000000000000138e-01
1.895538461538461434e+03, -3.270000000000000129e-01
1.895615384615384528e+03, -4.109999999999999765e-01
1.895692307692307622e+03, -3.850000000000000089e-01
1.895769230769230717e+03, -3.280000000000000138e-01
1.895846153846153811e+03, -4.069999999999999729e-01
1.895923076923076906e+03, -4.189999999999999836e-01
1.896076923076923094e+03, -4.540000000000000147e-01
1.896153846153846189e+03, -5.280000000000000249e-01
1.896230769230769283e+03, -9.799999999999999822e-01
1.896307692307692378e+03, -1.100999999999999979e+00
1.896384615384615472e+03, -4.560000000000000164e-01
1.896461538461538566e+03, -1.499999999999999944e-01
1.896538461538461434e+03, -1.000000000000000056e-01
1.896615384615384528e+03, -2.010000000000000120e-01
1.896692307692307622e+03, -1.930000000000000049e-01
1.896769230769230717e+03, 3.200000000000000067e-02
1.896846153846153811e+03, -7.850000000000000311e-01
1.896923076923076906e+03, -4.590000000000000191e-01
1.897076923076923094e+03, -8.299999999999999600e-01
1.897153846153846189e+03, -7.670000000000000151e-01
1.897230769230769283e+03, -9.579999999999999627e-01
1.897307692307692378e+03, -2.280000000000000082e-01
1.897384615384615472e+03, 8.000000000000000167e-03
1.897461538461538566e+03, -2.109999999999999931e-01
1.897538461538461434e+03, 2.299999999999999961e-02
1.897615384615384528e+03, -1.350000000000000089e-01
1.897692307692307622e+03, -1.330000000000000071e-01
1.897769230769230717e+03, -1.370000000000000107e-01
1.897846153846153811e+03, -5.200000000000000178e-01
1.897923076923076906e+03, -6.139999999999999902e-01
1.898076923076923094e+03, 8.400000000000000522e-02
1.898153846153846189e+03, -8.679999999999999938e-01
1.898230769230769283e+03, -1.487999999999999989e+00
1.898307692307692378e+03, -4.989999999999999991e-01
1.898384615384615472e+03, -5.100000000000000089e-01
1.898461538461538566e+03, -1.459999999999999909e-01
1.898538461538461434e+03, -2.340000000000000135e-01
1.898615384615384528e+03, -2.879999999999999782e-01
1.898692307692307622e+03, -3.509999999999999787e-01
1.898769230769230717e+03, -6.680000000000000382e-01
1.898846153846153811e+03, -7.319999999999999840e-01
1.898923076923076906e+03, -4.530000000000000138e-01
1.899076923076923094e+03, -2.680000000000000160e-01
1.899153846153846189e+03, -9.040000000000000258e-01
1.899230769230769283e+03, -7.760000000000000231e-01
1.899307692307692378e+03, -3.039999999999999925e-01
1.899384615384615472e+03, -3.840000000000000080e-01
1.899461538461538566e+03, -6.710000000000000409e-01
1.899538461538461434e+03, -2.290000000000000091e-01
1.899615384615384528e+03, -1.239999999999999991e-01
1.899692307692307622e+03, 2.400000000000000050e-02
1.899769230769230717e+03, -5.999999999999999778e-02
1.899846153846153811e+03, 3.679999999999999938e-01
1.899923076923076906e+03, -8.830000000000000071e-01
1.900076923076923094e+03, -1.278999999999999915e+00
1.900153846153846189e+03, -2.810000000000000275e-01
1.900230769230769283e+03, 1.459999999999999909e-01
1.900307692307692378e+03, -2.320000000000000118e-01
1.900384615384615472e+03, -1.000000000000000021e-02
1.900461538461538566e+03, -1.789999999999999925e-01
1.900538461538461434e+03, -1.700000000000000122e-01
1.900615384615384528e+03, -4.100000000000000172e-02
1.900692307692307622e+03, -1.229999999999999982e-01
1.900769230769230717e+03, 2.349999999999999867e-01
1.900846153846153811e+03, -3.220000000000000084e-01
1.900923076923076906e+03, -1.680000000000000104e-01
1.901076923076923094e+03, -5.719999999999999529e-01
1.901153846153846189e+03, -1.549999999999999989e-01
1.901230769230769283e+03, 3.009999999999999898e-01
1.901307692307692378e+03, 2.500000000000000139e-02
1.901384615384615472e+03, -1.990000000000000102e-01
1.901461538461538566e+03, -1.219999999999999973e-01
1.901538461538461434e+03, -3.000000000000000062e-03
1.901615384615384528e+03, -2.199999999999999872e-02
1.901692307692307622e+03, -1.110000000000000014e-01
1.901769230769230717e+03, -4.540000000000000147e-01
1.901846153846153811e+03, -1.950000000000000067e-01
1.901923076923076906e+03, -5.170000000000000151e-01
1.902076923076923094e+03, -1.700000000000000122e-01
1.902153846153846189e+03, 3.380000000000000226e-01
1.902230769230769283e+03, -4.560000000000000164e-01
1.902307692307692378e+03, -5.380000000000000338e-01
1.902384615384615472e+03, -4.530000000000000138e-01
1.902461538461538566e+03, -3.019999999999999907e-01
1.902538461538461434e+03, -1.670000000000000095e-01
1.902615384615384528e+03, -3.049999999999999933e-01
1.902692307692307622e+03, -3.800000000000000044e-01
1.902769230769230717e+03, -7.079999999999999627e-01
1.902846153846153811e+03, -9.979999999999999982e-01
1.902923076923076906e+03, -1.131000000000000005e+00
1.903076923076923094e+03, -2.520000000000000018e-01
1.903153846153846189e+03, 2.810000000000000275e-01
1.903230769230769283e+03, -3.210000000000000075e-01
1.903307692307692378e+03, -6.360000000000000098e-01
1.903384615384615472e+03, -5.530000000000000471e-01
1.903461538461538566e+03, -6.179999999999999938e-01
1.903538461538461434e+03, -3.609999999999999876e-01
1.903615384615384528e+03, -4.430000000000000049e-01
1.903692307692307622e+03, -5.550000000000000488e-01
1.903769230769230717e+03, -6.780000000000000471e-01
1.903846153846153811e+03, -6.620000000000000329e-01
1.903923076923076906e+03, -9.250000000000000444e-01
1.904076923076923094e+03, -1.056000000000000050e+00
1.904153846153846189e+03, -8.669999999999999929e-01
1.904230769230769283e+03, -7.730000000000000204e-01
1.904307692307692378e+03, -8.259999999999999565e-01
1.904384615384615472e+03, -5.849999999999999645e-01
1.904461538461538566e+03, -5.749999999999999556e-01
1.904538461538461434e+03, -5.649999999999999467e-01
1.904615384615384528e+03, -4.530000000000000138e-01
1.904692307692307622e+03, -7.309999999999999831e-01
1.904769230769230717e+03, -6.350000000000000089e-01
1.904846153846153811e+03, 2.900000000000000147e-02
1.904923076923076906e+03, -5.250000000000000222e-01
1.905076923076923094e+03, -4.219999999999999862e-01
1.905153846153846189e+03, -1.354000000000000092e+00
1.905230769230769283e+03, -7.119999999999999662e-01
1.905307692307692378e+03, -7.479999999999999982e-01
1.905384615384615472e+03, -3.870000000000000107e-01
1.905461538461538566e+03, -4.119999999999999774e-01
1.905538461538461434e+03, -3.079999999999999960e-01
1.905615384615384528e+03, -3.109999999999999987e-01
1.905692307692307622e+03, -2.869999999999999774e-01
1.905769230769230717e+03, -3.699999999999999956e-01
1.905846153846153811e+03, 8.200000000000000344e-02
1.905923076923076906e+03, -4.600000000000000200e-01
1.906076923076923094e+03, -6.069999999999999840e-01
1.906153846153846189e+03, -8.900000000000000133e-01
1.906230769230769283e+03, -3.910000000000000142e-01
1.906307692307692378e+03, 1.449999999999999900e-01
1.906384615384615472e+03, -9.500000000000000111e-02
1.906461538461538566e+03, -1.270000000000000018e-01
1.906538461538461434e+03, -2.069999999999999896e-01
1.906615384615384528e+03, -1.839999999999999969e-01
1.906692307692307622e+03, -3.310000000000000164e-01
1.906769230769230717e+03, -1.710000000000000131e-01
1.906846153846153811e+03, -7.069999999999999618e-01
1.906923076923076906e+03, -4.599999999999999922e-02
1.907076923076923094e+03, -9.000000000000000222e-01
1.907153846153846189e+03, -1.104999999999999982e+00
1.907230769230769283e+03, -6.979999999999999538e-01
1.907307692307692378e+03, -9.020000000000000240e-01
1.907384615384615472e+03, -1.000000000000000000e+00
1.907461538461538566e+03, -7.850000000000000311e-01
1.907538461538461434e+03, -6.209999999999999964e-01
1.907615384615384528e+03, -5.190000000000000169e-01
1.907692307692307622e+03, -4.249999999999999889e-01
1.907769230769230717e+03, -1.930000000000000049e-01
1.907846153846153811e+03, -9.549999999999999600e-01
1.907923076923076906e+03, -8.920000000000000151e-01
1.908076923076923094e+03, -4.849999999999999867e-01
1.908153846153846189e+03, -4.689999999999999725e-01
1.908230769230769283e+03, -1.159000000000000030e+00
1.908307692307692378e+03, -6.330000000000000071e-01
1.908384615384615472e+03, -2.530000000000000027e-01
1.908461538461538566e+03, -2.640000000000000124e-01
1.908538461538461434e+03, -1.990000000000000102e-01
1.908615384615384528e+03, -4.969999999999999973e-01
1.908692307692307622e+03, -1.570000000000000007e-01
1.908769230769230717e+03, -6.089999999999999858e-01
1.908846153846153811e+03, -8.990000000000000213e-01
1.908923076923076906e+03, -7.870000000000000329e-01
1.909076923076923094e+03, -1.352000000000000091e+00
1.909153846153846189e+03, -5.819999999999999618e-01
1.909230769230769283e+03, -6.790000000000000480e-01
1.909307692307692378e+03, -9.429999999999999494e-01
1.909384615384615472e+03, -7.570000000000000062e-01
1.909461538461538566e+03, -5.719999999999999529e-01
1.909538461538461434e+03, -3.290000000000000147e-01
1.909615384615384528e+03, -1.100000000000000006e-01
1.909692307692307622e+03, -1.829999999999999960e-01
1.909769230769230717e+03, -2.270000000000000073e-01
1.909846153846153811e+03, 5.399999999999999939e-02
1.909923076923076906e+03, -5.879999999999999671e-01
1.910076923076923094e+03, -3.569999999999999840e-01
1.910153846153846189e+03, -4.600000000000000200e-01
1.910230769230769283e+03, -7.219999999999999751e-01
1.910307692307692378e+03, -3.619999999999999885e-01
1.910384615384615472e+03, -3.649999999999999911e-01
1.910461538461538566e+03, -4.000000000000000222e-01
1.910538461538461434e+03, -5.999999999999999778e-02
1.910615384615384528e+03, -1.729999999999999871e-01
1.910692307692307622e+03, -3.619999999999999885e-01
1.910769230769230717e+03, -4.570000000000000173e-01
1.910846153846153811e+03, -8.439999999999999725e-01
1.910923076923076906e+03, -1.122000000000000108e+00
1.911076923076923094e+03, -1.070000000000000062e+00
1.911153846153846189e+03, -7.990000000000000435e-01
1.911230769230769283e+03, -9.429999999999999494e-01
1.911307692307692378e+03, -4.889999999999999902e-01
1.911384615384615472e+03, -5.310000000000000275e-01
1.911461538461538566e+03, -4.759999999999999787e-01
1.911538461538461434e+03, -3.069999999999999951e-01
1.911615384615384528e+03, -3.529999999999999805e-01
1.911692307692307622e+03, -4.550000000000000155e-01
1.911769230769230717e+03, -1.890000000000000013e-01
1.911846153846153811e+03, -2.079999999999999905e-01
1.911923076923076906e+03, -4.309999999999999942e-01
1.912076923076923094e+03, -3.300000000000000155e-01
1.912153846153846189e+03, 8.799999999999999489e-02
1.912230769230769283e+03, -9.340000000000000524e-01
1.912307692307692378e+03, -2.230000000000000038e-01
1.912384615384615472e+03, -1.130000000000000032e-01
1.912461538461538566e+03, -1.320000000000000062e-01
1.912538461538461434e+03, -6.390000000000000124e-01
1.912615384615384528e+03, -7.880000000000000338e-01
1.912692307692307622e+03, -8.459999999999999742e-01
1.912769230769230717e+03, -1.080999999999999961e+00
1.912846153846153811e+03, -6.400000000000000133e-01
1.912923076923076906e+03, -7.850000000000000311e-01
1.913076923076923094e+03, -6.169999999999999929e-01
1.913153846153846189e+03, -8.020000000000000462e-01
1.913230769230769283e+03, -7.780000000000000249e-01
1.913307692307692378e+03, -4.329999999999999960e-01
1.913384615384615472e+03, -5.959999999999999742e-01
1.913461538461538566e+03, -5.090000000000000080e-01
1.913538461538461434e+03, -2.149999999999999967e-01
1.913615384615384528e+03, -1.170000000000000068e-01
1.913692307692307622e+03, -3.400000000000000244e-01
1.913769230769230717e+03, -3.699999999999999956e-01
1.913846153846153811e+03, -1.479999999999999927e-01
1.913923076923076906e+03, 2.489999999999999991e-01
1.914076923076923094e+03, 6.730000000000000426e-01
1.914153846153846189e+03, 2.199999999999999872e-02
1.914230769230769283e+03, -3.350000000000000200e-01
1.914307692307692378e+03, -3.780000000000000027e-01
1.914384615384615472e+03, -6.700000000000000400e-02
1.914461538461538566e+03, -3.300000000000000155e-02
1.914538461538461434e+03, -8.699999999999999400e-02
1.914615384615384528e+03, -1.489999999999999936e-01
1.914692307692307622e+03, -2.010000000000000120e-01
1.914769230769230717e+03, -5.899999999999999689e-02
1.914846153846153811e+03, -4.069999999999999729e-01
1.914923076923076906e+03, -2.169999999999999984e-01
1.915076923076923094e+03, -4.159999999999999809e-01
1.915153846153846189e+03, 8.400000000000000522e-02
1.915230769230769283e+03, -1.459999999999999909e-01
1.915307692307692378e+03, 2.520000000000000018e-01
1.915384615384615472e+03, 1.539999999999999980e-01
1.915461538461538566e+03, -2.240000000000000047e-01
1.915538461538461434e+03, 4.000000000000000083e-02
1.915615384615384528e+03, -1.029999999999999943e-01
1.915692307692307622e+03, -2.139999999999999958e-01
1.915769230769230717e+03, -4.560000000000000164e-01
1.915846153846153811e+03, 1.299999999999999940e-02
1.915923076923076906e+03, -1.739999999999999880e-01
1.916076923076923094e+03, -1.079999999999999988e-01
1.916153846153846189e+03, -2.810000000000000275e-01
1.916230769230769283e+03, -4.430000000000000049e-01
1.916307692307692378e+03, -4.069999999999999729e-01
1.916384615384615472e+03, -3.760000000000000009e-01
1.916461538461538566e+03, -5.749999999999999556e-01
1.916538461538461434e+03, -3.190000000000000058e-01
1.916615384615384528e+03, -2.790000000000000258e-01
1.916692307692307622e+03, -3.780000000000000027e-01
1.916769230769230717e+03, -3.900000000000000133e-01
1.916846153846153811e+03, -5.909999999999999698e-01
1.916923076923076906e+03, -1.497000000000000108e+00
1.917076923076923094e+03, -5.370000000000000329e-01
1.917153846153846189e+03, -7.940000000000000391e-01
1.917230769230769283e+03, -8.199999999999999512e-01
1.917307692307692378e+03, -6.059999999999999831e-01
1.917384615384615472e+03, -9.220000000000000417e-01
1.917461538461538566e+03, -6.069999999999999840e-01
1.917538461538461434e+03, -1.239999999999999991e-01
1.917615384615384528e+03, -4.179999999999999827e-01
1.917692307692307622e+03, -3.599999999999999867e-01
1.917769230769230717e+03, -8.800000000000000044e-01
1.917846153846153811e+03, -3.029999999999999916e-01
1.917923076923076906e+03, -1.538000000000000034e+00
1.918076923076923094e+03, -7.880000000000000338e-01
1.918153846153846189e+03, -7.550000000000000044e-01
1.918230769230769283e+03, -4.520000000000000129e-01
1.918307692307692378e+03, -8.040000000000000480e-01
1.918384615384615472e+03, -7.760000000000000231e-01
1.918461538461538566e+03, -5.739999999999999547e-01
1.918538461538461434e+03, -3.750000000000000000e-01
1.918615384615384528e+03, -4.440000000000000058e-01
1.918692307692307622e+03, -1.779999999999999916e-01
1.918769230769230717e+03, 2.000000000000000042e-02
1.918846153846153811e+03, -4.590000000000000191e-01
1.918923076923076906e+03, -9.619999999999999662e-01
1.919076923076923094e+03, -5.330000000000000293e-01
1.919153846153846189e+03, -3.830000000000000071e-01
1.919230769230769283e+03, -5.440000000000000391e-01
1.919307692307692378e+03, 4.299999999999999656e-02
1.919384615384615472e+03, -3.509999999999999787e-01
1.919461538461538566e+03, -2.879999999999999782e-01
1.919538461538461434e+03, -1.110000000000000014e-01
1.919615384615384528e+03, -2.599999999999999881e-02
1.919692307692307622e+03, -8.999999999999999667e-02
1.919769230769230717e+03, -6.600000000000000311e-02
1.919846153846153811e+03, -6.310000000000000053e-01
1.919923076923076906e+03, -5.989999999999999769e-01
1.920076923076923094e+03, 1.170000000000000068e-01
1.920153846153846189e+03, -4.530000000000000138e-01
1.920230769230769283e+03, -4.299999999999999656e-02
1.920307692307692378e+03, -1.739999999999999880e-01
1.920384615384615472e+03, -2.200000000000000011e-01
1.920461538461538566e+03, -3.860000000000000098e-01
1.920538461538461434e+03, -1.280000000000000027e-01
1.920615384615384528e+03, -1.719999999999999862e-01
1.920692307692307622e+03, -3.099999999999999978e-01
1.920769230769230717e+03, -4.219999999999999862e-01
1.920846153846153811e+03, -5.979999999999999760e-01
1.920923076923076906e+03, -1.207999999999999963e+00
1.921076923076923094e+03, 2.740000000000000213e-01
1.921153846153846189e+03, -1.120000000000000023e-01
1.921230769230769283e+03, -2.560000000000000053e-01
1.921307692307692378e+03, -1.409999999999999865e-01
1.921384615384615472e+03, -8.799999999999999489e-02
1.921461538461538566e+03, -6.600000000000000311e-02
1.921538461538461434e+03, 7.199999999999999456e-02
1.921615384615384528e+03, -3.190000000000000058e-01
1.921692307692307622e+03, -2.159999999999999976e-01
1.921769230769230717e+03, -1.469999999999999918e-01
1.921846153846153811e+03, -2.949999999999999845e-01
1.921923076923076906e+03, -1.700000000000000122e-01
1.922076923076923094e+03, -5.719999999999999529e-01
1.922153846153846189e+03, -8.930000000000000160e-01
1.922230769230769283e+03, -1.620000000000000051e-01
1.922307692307692378e+03, -8.300000000000000433e-02
1.922384615384615472e+03, -2.230000000000000038e-01
1.922461538461538566e+03, -1.719999999999999862e-01
1.922538461538461434e+03, -1.140000000000000041e-01
1.922615384615384528e+03, -2.999999999999999889e-01
1.922692307692307622e+03, -3.400000000000000244e-01
1.922769230769230717e+03, -4.129999999999999782e-01
1.922846153846153811e+03, -1.120000000000000023e-01
1.922923076923076906e+03, -1.570000000000000007e-01
1.923076923076923094e+03, -2.230000000000000038e-01
1.923153846153846189e+03, -6.680000000000000382e-01
1.923230769230769283e+03, -4.460000000000000075e-01
1.923307692307692378e+03, -7.449999999999999956e-01
1.923384615384615472e+03, -5.090000000000000080e-01
1.923461538461538566e+03, -2.570000000000000062e-01
1.923538461538461434e+03, -4.219999999999999862e-01
1.923615384615384528e+03, -2.810000000000000275e-01
1.923692307692307622e+03, -2.399999999999999911e-01
1.923769230769230717e+03, 5.800000000000000294e-02
1.923846153846153811e+03, 1.769999999999999907e-01
1.923923076923076906e+03, 6.600000000000000311e-02
1.924076923076923094e+03, -3.589999999999999858e-01
1.924153846153846189e+03, -3.290000000000000147e-01
1.924230769230769283e+03, 7.199999999999999456e-02
1.924307692307692378e+03, -5.140000000000000124e-01
1.924384615384615472e+03, -1.700000000000000122e-01
1.924461538461538566e+03, -2.020000000000000129e-01
1.924538461538461434e+03, -9.299999999999999933e-02
1.924615384615384528e+03, -2.340000000000000135e-01
1.924692307692307622e+03, -1.479999999999999927e-01
1.924769230769230717e+03, -2.489999999999999991e-01
1.924846153846153811e+03, 2.049999999999999878e-01
1.924923076923076906e+03, -3.790000000000000036e-01
1.925076923076923094e+03, -4.410000000000000031e-01
1.925153846153846189e+03, -5.390000000000000346e-01
1.925230769230769283e+03, -1.519999999999999962e-01
1.925307692307692378e+03, -4.499999999999999833e-02
1.925384615384615472e+03, -3.049999999999999933e-01
1.925461538461538566e+03, -4.390000000000000013e-01
1.925538461538461434e+03, -2.999999999999999889e-01
1.925615384615384528e+03, -1.079999999999999988e-01
1.925692307692307622e+03, -1.489999999999999936e-01
1.925769230769230717e+03, -2.889999999999999791e-01
1.925846153846153811e+03, 1.549999999999999989e-01
1.925923076923076906e+03, 5.450000000000000400e-01
1.926076923076923094e+03, 7.439999999999999947e-01
1.926153846153846189e+03, 4.699999999999999734e-01
1.926230769230769283e+03, 5.360000000000000320e-01
1.926307692307692378e+03, -3.049999999999999933e-01
1.926384615384615472e+03, -4.719999999999999751e-01
1.926461538461538566e+03, -2.540000000000000036e-01
1.926538461538461434e+03, -2.069999999999999896e-01
1.926615384615384528e+03, 1.299999999999999940e-02
1.926692307692307622e+03, -2.999999999999999889e-02
1.926769230769230717e+03, 1.239999999999999991e-01
1.926846153846153811e+03, 1.400000000000000133e-01
1.926923076923076906e+03, -4.709999999999999742e-01
1.927076923076923094e+03, -3.739999999999999991e-01
1.927153846153846189e+03, -1.980000000000000093e-01
1.927230769230769283e+03, -6.400000000000000133e-01
1.927307692307692378e+03, -4.670000000000000262e-01
1.927384615384615472e+03, -2.230000000000000038e-01
1.927461538461538566e+03, -2.330000000000000127e-01
1.927538461538461434e+03, -4.299999999999999656e-02
1.927615384615384528e+03, -1.640000000000000069e-01
1.927692307692307622e+03, 1.290000000000000036e-01
1.927769230769230717e+03, 4.359999999999999987e-01
1.927846153846153811e+03, 1.869999999999999996e-01
1.927923076923076906e+03, -5.689999999999999503e-01
1.928076923076923094e+03, 2.989999999999999880e-01
1.928153846153846189e+03, 9.199999999999999845e-02
1.928230769230769283e+03, -3.649999999999999911e-01
1.928307692307692378e+03, -2.200000000000000011e-01
1.928384615384615472e+03, -1.340000000000000080e-01
1.928461538461538566e+03, -3.709999999999999964e-01
1.928538461538461434e+03, -4.499999999999999833e-02
1.928615384615384528e+03, -1.859999999999999987e-01
1.928692307692307622e+03, -6.900000000000000577e-02
1.928769230769230717e+03, 4.399999999999999745e-02
1.928846153846153811e+03, 1.429999999999999882e-01
1.928923076923076906e+03, 3.099999999999999978e-02
1.929076923076923094e+03, -6.520000000000000240e-01
1.929153846153846189e+03, -1.106999999999999984e+00
1.929230769230769283e+03, -1.600000000000000033e-01
1.929307692307692378e+03, -3.689999999999999947e-01
1.929384615384615472e+03, -4.119999999999999774e-01
1.929461538461538566e+03, -5.600000000000000533e-01
1.929538461538461434e+03, -3.960000000000000187e-01
1.929615384615384528e+03, -1.950000000000000067e-01
1.929692307692307622e+03, -3.009999999999999898e-01
1.929769230769230717e+03, 1.099999999999999936e-02
1.929846153846153811e+03, -4.000000000000000083e-03
1.929923076923076906e+03, -1.235999999999999988e+00
1.930076923076923094e+03, -3.519999999999999796e-01
1.930153846153846189e+03, -9.500000000000000111e-02
1.930230769230769283e+03, 2.079999999999999905e-01
1.930307692307692378e+03, -3.009999999999999898e-01
1.930384615384615472e+03, -2.359999999999999876e-01
1.930461538461538566e+03, -1.590000000000000024e-01
1.930538461538461434e+03, 9.700000000000000289e-02
1.930615384615384528e+03, 5.899999999999999689e-02
1.930692307692307622e+03, -2.280000000000000082e-01
1.930769230769230717e+03, -1.970000000000000084e-01
1.930846153846153811e+03, 3.960000000000000187e-01
1.930923076923076906e+03, -1.299999999999999940e-02
1.931076923076923094e+03, -3.000000000000000062e-03
1.931153846153846189e+03, -5.749999999999999556e-01
1.931230769230769283e+03, -1.000000000000000056e-01
1.931307692307692378e+03, -3.270000000000000129e-01
1.931384615384615472e+03, -3.320000000000000173e-01
1.931461538461538566e+03, 7.199999999999999456e-02
1.931538461538461434e+03, 1.990000000000000102e-01
1.931615384615384528e+03, 2.340000000000000135e-01
1.931692307692307622e+03, 1.859999999999999987e-01
1.931769230769230717e+03, 5.030000000000000027e-01
1.931846153846153811e+03, 5.000000000000000278e-02
1.931923076923076906e+03, 1.680000000000000104e-01
1.932076923076923094e+03, 9.050000000000000266e-01
1.932153846153846189e+03, -2.839999999999999747e-01
1.932230769230769283e+03, -3.679999999999999938e-01
1.932307692307692378e+03, 2.889999999999999791e-01
1.932384615384615472e+03, -1.229999999999999982e-01
1.932461538461538566e+03, -1.110000000000000014e-01
